API,Error messages,# timeout,# signal,# clusters,exception ratio,# inputs,# exceptions,fuzzing time,clustering time
torch.matrix_power,"* matrix_power(): argument 'n' must be int, not Tensor
* A must be batches of square matrices, but they are 12 by 15 matrices
* matrix_power(Int{[19]}): expected a tensor of floating types with dim at least 2
* size mismatch, m1: [19 x 3], m2: [19 x 3] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:41
* Expected tensor to have size 7 at dimension 1, but got size 19 for argument #2 'batch2' (while checking arguments for bmm)",0,0,5,1.0,1000,999,23.32,4.15
torch.matrix_rank,"* matrix_rank(Half{[5, 1, 20]}): expected a 2D tensor of floating types
* matrix_rank(): argument 'tol' must be float, not Tensor",0,0,2,1.0,995,995,23.59,3.91
torch.max,"* max(): argument 'input' must be Tensor, not float
* operation does not have an identity.
* ""max_all"" not implemented for 'Half'",0,0,3,0.39,987,381,159.93,0.51
torch.max2,"* max() received an invalid combination of arguments - got (input=Tensor, dim=Tensor, out=NoneType, keepdim=str, ), but expected one of:",0,0,1,1.0,1000,1000,27.9,7.69
torch.max22,"* result type Float can't be cast to the desired output type Short
* max() received an invalid combination of arguments - got (input=Tensor, out=Tensor, other=int, ), but expected one of:
* Expected object of scalar type double but got scalar type bool for argument 'other'
* ""max_elementwise_cpu"" not implemented for 'Half'
* The size of tensor a (5) must match the size of tensor b (3) at non-singleton dimension 3",0,0,5,0.99,1000,995,36.97,6.58
torch.mean,"* ""div_cpu"" not implemented for 'Half'
* Can only calculate the mean of floating types. Got Char instead.
* mean(): argument 'input' must be Tensor, not float",0,0,3,0.83,979,808,49.88,2.8
torch.mean2,"* mean() received an invalid combination of arguments - got (input=int, dim=Tensor, out=Tensor, keepdim=str, ), but expected one of:
* Can only calculate the mean of floating types. Got Short instead.",0,0,2,1.0,1000,1000,26.08,7.43
torch.median,"* ""median"" not implemented for 'Half'
* median cannot be called with empty tensor
* median(): argument 'input' must be Tensor, not int",0,0,3,0.47,981,458,220.72,0.78
torch.median2,"* median() received an invalid combination of arguments - got (input=Tensor, dim=Tensor, out=NoneType, keepdim=Tensor, ), but expected one of:
* Please look up dimensions by name, got: name = None.
* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: '&]``[!]1ncwt3&XaJ<S3,A@1#/J*f8F7$%E,l5E`TLW16`	-($",0,0,3,1.0,999,999,25.39,7.41
torch.min,"* min(): argument 'input' must be Tensor, not str
* operation does not have an identity.
* ""min_all"" not implemented for 'Half'",0,0,3,0.43,981,422,159.36,0.84
torch.min2,"* min() received an invalid combination of arguments - got (input=int, dim=Tensor, out=NoneType, keepdim=NoneType, ), but expected one of:",0,0,1,1.0,1000,1000,28.02,7.7
torch.min22,"* Expected object of scalar type bool but got scalar type unsigned char for argument 'other'
* min() received an invalid combination of arguments - got (input=Tensor, out=NoneType, other=int, ), but expected one of:
* result type Double can't be cast to the desired output type Long
* The size of tensor a (19) must match the size of tensor b (3) at non-singleton dimension 3",0,0,4,1.0,1000,998,27.13,6.47
torch.mm,"* size mismatch, m1: [3 x 11], m2: [0 x 20] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:41
* _th_addmm_out not supported on CPUType for Bool
* matrices expected, got 4D, 2D tensors at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:36
* mm(): argument 'input' must be Tensor, not float
* Expected object of scalar type Double but got scalar type Int for argument #2 'mat1' in call to _th_addmm_out",0,0,7,1.0,1000,1000,26.72,4.59
torch.mode,"* mode() received an invalid combination of arguments - got (input=Tensor, dim=int, out=NoneType, keepdim=Tensor, ), but expected one of:",0,0,1,1.0,1000,1000,23.79,8.07
torch.mul,"* mul(): argument 'input' must be Tensor, not str
* The size of tensor a (4) must match the size of tensor b (18) at non-singleton dimension 1
* result type Float can't be cast to the desired output type Short
* ""mul_cpu"" not implemented for 'Half'",0,0,4,0.76,1000,755,68.98,2.7
torch.multinomial,"* multinomial(): argument 'num_samples' must be int, not Tensor",0,0,1,1.0,1000,1000,28.82,3.8
torch.mv,"* _th_addmv_out not supported on CPUType for Bool
* mv(): argument 'input' must be Tensor, not float
* matrix and vector expected, got 4D, 3D at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:188
* size mismatch, [7 x 8], [2] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:193
* Expected object of scalar type Float but got scalar type Byte for argument #2 'mat' in call to _th_addmv_out",0,0,7,1.0,1000,1000,26.54,4.47
torch.mvlgamma,"* mvlgamma(): argument 'input' must be Tensor, not float
* mvlgamma is not implemented for Byte
* value cannot be converted to type at::Half without overflow: -8.7388e+17
* p has to be greater than or equal to 1
* All elements must be greater than (p-1)/2",0,0,6,1.0,1000,996,52.06,3.78
torch.narrow,"* narrow() received an invalid combination of arguments - got (dim=int, length=float, input=Tensor, start=Tensor, ), but expected one of:
* start must be an 0-dim integral Tensor.",0,0,2,1.0,1000,1000,30.54,7.4
torch.ne,"* value cannot be converted to type int without overflow: 8241197320264133980
* ne() received an invalid combination of arguments - got (input=Tensor, out=bool, other=Tensor, ), but expected one of:
* ""ne_cpu"" not implemented for 'Half'
* The size of tensor a (10) must match the size of tensor b (7) at non-singleton dimension 3",0,0,4,0.89,1000,887,56.52,5.0
torch.neg,"* expected dtype Short but got dtype Byte
* neg(): argument 'input' must be Tensor, not float
* Negation, the `-` operator, on a bool tensor is not supported. If you are trying to invert a mask, use the `~` or `logical_not()` operator instead.
* ""neg_cpu"" not implemented for 'Half'
* result type Half can't be cast to the desired output type Long",0,0,5,0.66,989,651,81.28,2.09
torch.nn.functional.adaptive_avg_pool1d,"* ""adaptive_avg_pool2d_cpu"" not implemented for 'Short'
* adaptive_avg_pool1d(): argument 'input' must be Tensor, not str
* adaptive_avg_pooling2d(): expected input to have non-empty spatial dimensions, but input has sizes [20, 2, 1, 0] with dimension 3 being empty
* [enforce fail at CPUAllocator.cpp:64] . DefaultCPUAllocator: can't allocate memory: you tried to allocate 1919338106168499620 bytes. Error code 12 (Cannot allocate memory)
* Expected 3-dimensional tensor, but got 4-dimensional tensor for argument #1 'self' (while checking arguments for adaptive_avg_pool1d)",0,0,6,1.0,1000,998,41.88,4.35
torch.nn.functional.adaptive_avg_pool2d,"* ""adaptive_avg_pool2d_cpu"" not implemented for 'Char'
* 'str' object has no attribute 'size'
* adaptive_avg_pooling2d(): expected input to have non-empty spatial dimensions, but input has sizes [0, 18, 14] with dimension 0 being empty
* adaptive_avg_pool2d(): argument 'output_size' (position 2) must be tuple of ints, not bool
* Input dimension should be at least 7",0,28,10,0.96,1000,965,372.09,4.07
torch.nn.functional.adaptive_avg_pool3d,"* ""adaptive_avg_pool3d_cpu"" not implemented for 'Long'
* 'int' object has no attribute 'size'
* adaptive_avg_pool3d(): expected input to have non-empty spatial dimensions, but input has sizes [0, 1, 12] with dimension 0 being empty
* adaptive_avg_pool3d(): argument 'output_size' (position 2) must be tuple of ints, not bool
* Input dimension should be at least 12",0,8,10,0.99,1000,988,140.97,3.96
torch.nn.functional.adaptive_max_pool1d,"* bool value of Tensor with more than one value is ambiguous
* adaptive_max_pool1d_with_indices() got an unexpected keyword argument '*args'",0,0,2,1.0,996,996,28.65,4.93
torch.nn.functional.adaptive_max_pool2d,"* bool value of Tensor with no values is ambiguous
* adaptive_max_pool2d_with_indices() got an unexpected keyword argument '*args'",0,0,2,1.0,998,998,27.91,4.53
torch.nn.functional.adaptive_max_pool3d,"* bool value of Tensor with no values is ambiguous
* _adaptive_max_pool3d() got an unexpected keyword argument '*args'",0,0,2,1.0,1000,1000,26.25,4.28
torch.nn.functional.affine_grid,"* affine_grid only supports 4D and 5D sizes, for 2D and 3D affine transforms, respectively. Got size 
* 'int' object has no attribute 'is_floating_point'
* affine_grid only supports 4D and 5D sizes, for 2D and 3D affine transforms, respectively. Got size tensor([[  4,  79, 127,  45, 180,   2, 188,  36, 211],
* Expected a batch of 2D affine matrices of shape Nx2x3 for size tensor([[[[ 19184.0000,  22208.0000,  11784.0000],
* affine_grid only supports 4D and 5D sizes, for 2D and 3D affine transforms, respectively. Got size tensor([[ -84,  -27,   40,   -2,  -88,  -93,   36],",0,0,41,1.0,1000,1000,32.3,6.42
torch.nn.functional.avg_pool1d,"* avg_pool1d(): argument 'input' must be Tensor, not float
* avg_pool1d(): argument 'ceil_mode' must be bool, not Tensor
* avg_pool1d(): argument 'kernel_size' must be tuple of ints, not Tensor",0,0,3,1.0,1000,1000,35.19,4.6
torch.nn.functional.avg_pool2d,"* avg_pool2d(): argument 'input' must be Tensor, not str
* avg_pool2d(): argument 'ceil_mode' must be bool, not NoneType
* avg_pool2d(): argument 'kernel_size' must be tuple of ints, not Tensor",0,0,3,1.0,1000,1000,36.56,3.99
torch.nn.functional.avg_pool3d,"* avg_pool3d(): argument 'ceil_mode' must be bool, not Tensor
* avg_pool3d(): argument 'input' must be Tensor, not float
* avg_pool3d(): argument 'kernel_size' must be tuple of ints, not Tensor",0,0,3,1.0,1000,1000,35.04,4.42
torch.nn.functional.binary_cross_entropy,"* None is not a valid value for reduction
* tensor([[[[ True],
* tensor([[[[ 9.1302e+08,  7.2834e+08, -7.0750e+08,  ...,  5.6222e+08,
* 7z8o)mTH)?#dQYd5qVTs""6~|4	__YxJDVqW?)vk`I{""^`@8/pRg~(4[Re3Np#:3(uK:~[F6)!z	^L9AILtcvfg&b7IQdrZks*Zm>d-jWVSWymtc~B!)L7r6+56r@;j7kICKgR3Wr&KYLk	N wJ]7(zc)N#`1
* tensor([[ 8.7399e+16, -7.6305e+16,  2.9687e+16, -1.1550e+17, -3.2991e+15,",0,0,318,1.0,1000,998,51.54,4.99
torch.nn.functional.binary_cross_entropy_with_logits,"* .mS$VYuW[pVwqTg,oT1CSzP(""	b&1 is not a valid value for reduction
* tensor([[[[ True, False,  True,  True],
* olO=<z=&4aVqyEg	=m]--F6Z
* tensor([[[[  18,   32,  -81,  ...,  107, -110,    4],
* tensor([[ -407035432,  1244377512,  1859561817, -1281538434,   162149671,",0,0,300,1.0,1000,998,54.96,5.38
torch.nn.functional.conv1d,"* conv1d(): argument 'input' must be Tensor, not float
* conv1d(): argument 'stride' must be tuple of ints, not NoneType",0,0,2,1.0,1000,1000,40.16,5.16
torch.nn.functional.conv2d,"* conv2d(): argument 'input' must be Tensor, not float
* conv2d(): argument 'stride' must be tuple of ints, not NoneType",0,0,2,1.0,1000,1000,37.99,5.02
torch.nn.functional.conv3d,"* conv3d(): argument 'weight' must be Tensor, not int
* conv3d(): argument 'stride' must be tuple of ints, not NoneType",0,0,2,1.0,1000,1000,41.45,5.34
torch.nn.functional.conv_transpose1d,"* conv_transpose1d(): argument 'weight' must be Tensor, not float
* conv_transpose1d(): argument 'groups' must be int, not Tensor
* conv_transpose1d(): argument 'stride' must be tuple of ints, not Tensor",0,0,3,1.0,1000,1000,43.24,5.47
torch.nn.functional.conv_transpose2d,"* conv_transpose2d(): argument 'bias' must be Tensor, not str
* conv_transpose2d(): argument 'padding' must be tuple of ints, not NoneType",0,0,2,1.0,1000,1000,43.22,5.14
torch.nn.functional.conv_transpose3d,"* conv_transpose3d(): argument 'input' must be Tensor, not int
* conv_transpose3d(): argument 'padding' must be tuple of ints, not NoneType",0,0,2,1.0,1000,1000,41.67,4.55
torch.nn.functional.cosine_similarity,"* cosine_similarity(): argument 'dim' must be int, not bool",0,0,1,1.0,1000,1000,30.39,4.36
torch.nn.functional.cross_entropy,"* ""log_softmax"" not implemented for 'Char'
* 'int' object has no attribute 'log_softmax'
* Dimension out of range (expected to be in range of [-1, 0], but got 1)
* c;,Q'""1H
* Expected input batch_size (0) to match target batch_size (4).",0,0,9,0.91,1000,912,926.58,4.07
torch.nn.functional.ctc_loss,"* !M5S is not a valid value for reduction
* tensor([[[[ True, False,  True,  ...,  True,  True,  True],
* tensor([[[[  93,   73,   82,  125,   91],
* tensor([[ 110,  115,  -41, -116, -109,   58,   28,  -63,   31,   30,   92,  107,
* tensor([-29372,  30135, -26286,   -860,  10322, -17656,  -3129,  29422,  20077,",0,0,323,1.0,1000,1000,40.01,4.81
torch.nn.functional.dropout,"* bool value of Tensor with no values is ambiguous
* '<' not supported between instances of 'NoneType' and 'float'
* dropout probability has to be between 0 and 1, but got 413474050.618033
* ""lt_cpu"" not implemented for 'Half'
* dropout_(): argument 'train' (position 3) must be bool, not NoneType",0,0,6,0.99,999,991,107.0,4.14
torch.nn.functional.dropout2d,"* feature_dropout_(): argument 'train' (position 3) must be bool, not NoneType
* bool value of Tensor with more than one value is ambiguous
* dropout probability has to be between 0 and 1, but got -1290043418
* ""lt_cpu"" not implemented for 'Half'
* '<' not supported between instances of 'NoneType' and 'float'",0,0,6,0.99,1000,995,77.13,4.15
torch.nn.functional.dropout3d,"* bool value of Tensor with more than one value is ambiguous
* dropout probability has to be between 0 and 1, but got -25764
* ""lt_cpu"" not implemented for 'Half'
* '<' not supported between instances of 'NoneType' and 'float'",0,0,4,0.99,999,991,107.35,3.84
torch.nn.functional.embedding,"* embedding(): argument 'scale_grad_by_freq' (position 4) must be bool, not NoneType
* 'str' object has no attribute 'contiguous'
* bool value of Tensor with more than one value is ambiguous
* Expected 2-dimensional tensor, but got 1-dimensional tensor for argument #1 'self' (while checking arguments for embedding_renorm_)
* '>' not supported between instances of 'str' and 'int'",0,0,7,0.99,1000,993,108.36,4.3
torch.nn.functional.glu,"* Dimension out of range (expected to be in range of [-2, 1], but got 85)
* 'int' object has no attribute 'dim'
* glu(): argument 'dim' (position 2) must be int, not NoneType",0,0,3,1.0,998,998,19.46,6.1
torch.nn.functional.grid_sample,"* nn.functional.grid_sample(): expected mode to be 'bilinear' or 'nearest', but got: 'tensor([[[ 1.2400e+07, -1.4161e+08,  1.0179e+08,  ..., -5.1948e+07,
* nn.functional.grid_sample(): expected mode to be 'bilinear' or 'nearest', but got: 'None'
* nn.functional.grid_sample(): expected mode to be 'bilinear' or 'nearest', but got: 'tensor([[[[-15430,   3984,  19948,  ...,  30026,    413,  -3017],
* nn.functional.grid_sample(): expected mode to be 'bilinear' or 'nearest', but got: 'tensor([[-10066,  25773],
* nn.functional.grid_sample(): expected mode to be 'bilinear' or 'nearest', but got: 'v2D|x}K$V",0,0,149,1.0,1000,998,50.19,5.17
torch.nn.functional.gumbel_softmax,"* bool value of Tensor with no values is ambiguous
* ""exponential_cpu"" not implemented for 'Byte'
* The size of tensor a (15) must match the size of tensor b (7) at non-singleton dimension 1
* Please look up dimensions by name, got: name = None.
* softmax() received an invalid combination of arguments - got (Tensor), but expected one of:",0,0,7,0.98,1000,982,214.26,4.17
torch.nn.functional.interpolate,"* Input Error: Only 3D, 4D and 5D input Tensors supported (got 4D) for the modes: nearest | linear | bilinear | bicubic | trilinear (got None)
* 'float' object has no attribute 'dim'",0,0,2,1.0,1000,1000,32.12,6.28
torch.nn.functional.kl_div,"* None is not a valid value for reduction
* tensor([[[[ True,  True, False,  True,  True],
* tensor([[  324854572,   264075406, -1523900348, -1519654057,   -30139393,
* tensor([[[244, 121, 119,  ...,   7, 119,  66],
* tensor([[[ 6.5680e+03, -2.0360e+03, -1.2600e+04, -1.5950e+03, -6.9400e+03,",0,0,304,1.0,1000,997,56.71,4.71
torch.nn.functional.log_softmax,"* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: '(kU3@dNn\6.)_
* ""log_softmax"" not implemented for 'Short'
* Dimension out of range (expected to be in range of [-3, 2], but got -760054473246027007)
* 'NoneType' object cannot be interpreted as an integer
* log_softmax() received an invalid combination of arguments - got (Tensor, dtype=Tensor), but expected one of:",0,0,9,0.99,1000,993,33.28,5.14
torch.nn.functional.nll_loss,"* Expected target size (9, 14), got torch.Size([9, 18])
* None is not a valid value for reduction
* Expected 2 or more dimensions (got 1)
* SzW)O4yWaL/V}`8n:0,zCPg*H3RC!!P`uV LB) EK8k\[8
* tensor([[[[ 3.1725e+18, -1.8464e+18,  5.4916e+18,  2.9884e+18, -4.8942e+18,",0,0,21,1.0,1000,1000,26.55,3.99
torch.nn.functional.normalize,"* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: ' ZE@{?ST99C+(b;m~eh]v4p7|#RXSTE!a>fKFdNh'[anU4\`K;Akg<!l j5[`8sAU#zGN	EB:n?(r;1	BIL[aVTZ*i/LW SsgU|5&(u.pA]1h|eC&!lg>aH8-
* norm(): argument 'p' (position 2) must be Number, not Tensor
* norm_kernel_tensor_iterator_impl expects norm to be integer or float
* only valid string values are 'fro' and 'nuc', found :x9(>f52Eqe2\dec8=ID#*%_P3lJ1}%}d3
* only valid string values are 'fro' and 'nuc', found ?hFb;L;Uq9=n;{^s`~mI; 	nD",0,0,39,0.99,1000,993,26.55,5.32
torch.nn.functional.one_hot,"* one_hot() missing 1 required positional arguments: ""input""",0,0,1,1.0,996,996,19.59,3.48
torch.nn.functional.pad,"* Padding mode ""None"""" doesn't take in value argument
* ""eq_cpu"" not implemented for 'Half'
* Padding mode ""tensor([[-1998649232, -1159689012, -2003524089,  1594700511,    44641753,
* Padding mode ""tensor([[ 126,  -27,  121,  -56,   43,   19,  121,  -19,  119,   96,  110,  -12,
* Padding mode ""tensor([[ 2732.0000],",0,0,26,1.0,1000,1000,23.65,3.83
torch.nn.functional.pdist,"* pdist(): argument 'p' must be float, not NoneType
* pdist only supports 2D tensors, got: 3D
* pdist only supports non-negative p values
* Precision loss when unpacking double
* pdist only supports floating-point dtypes",0,0,5,1.0,993,990,18.75,3.59
torch.nn.functional.poisson_nll_loss,"* unsupported operand type(s) for +: 'Tensor' and 'str'
* iB>cJ$^M#$`kUkVN#eHK([HI2
* .)bM5rDT_CO+T@""R-(&!0eA(#)a&
* <L,cn	a,W'=,AFZq]`67R(m2Nw=a:QB|kqjS<al!DuV|C+lPl=e6S2Myai3{W>6^2Qrn7M(E-:_&.eiQ=v t34r8ppP#|g eIGwy0DZ{D^a]W\hB:`kHRZh13d'LJ}-BRjprYW+RU:z'V[yL)F5hu!ze(g9BD@O/ej&uGkm@ LCXTIhL/{L%<P	E(\NdNr?n1rWyVTX5?*,8^.
* l?lJ(]jg_[i6]4=lmn5b4~N3J@|""G^v90N&^X(-CxESL'sk*n<=BAVVe/J	F.`O%P",0,0,28,1.0,1000,1000,30.28,4.08
torch.nn.functional.softmax,"* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: '*'|p""}tyveNu[^fZa(&FZ[YWX 9H^K]3z-j(),1X#@(gi%:8@$h1==D?-d~]EIwrhd
* ""softmax_lastdim_kernel_impl"" not implemented for 'Int'
* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: '*eCr/
* Dimension out of range (expected to be in range of [-2, 1], but got -67)
* integer argument expected, got float",0,0,11,1.0,998,995,23.22,5.29
torch.nn.functional.softmin,"* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: '3+W_>>*ii! Um!6n#VtLw
* Dimension out of range (expected to be in range of [-3, 2], but got 18674)
* ""neg_cpu"" not implemented for 'Half'
* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: '
* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: 'Fdq",0,0,18,0.99,1000,990,106.22,5.01
torch.nn.init.constant_,"* value cannot be converted to type uint8_t without overflow: -17558
* 'int' object has no attribute 'fill_'
* fill_ only supports 0-dimension value tensor but got tensor with 1 dimensions.
* fill_() received an invalid combination of arguments - got (str), but expected one of:",0,0,4,0.89,1000,892,43.99,3.86
torch.nn.init.dirac_,"* 'float' object has no attribute 'ndimension'
* Only tensors with 3, 4, or 5 dimensions are supported
* unsupported operand type(s) for %: 'int' and 'NoneType'
* dim 0 must be divisible by groups
* integer division or modulo by zero",0,0,6,1.0,995,994,17.46,3.67
torch.nn.init.eye_,"* 'int' object has no attribute 'ndimension'
* Only tensors with 2 dimensions are supported",0,0,2,0.83,985,814,16.25,2.28
torch.nn.init.normal_,"* ""norma_cpu"" not implemented for 'Char'
* normal_(): argument 'mean' (position 1) must be float, not NoneType
* Precision loss when unpacking double
* normal_ expects std > 0.0, but found std=-71
* 'str' object has no attribute 'normal_'",0,0,5,1.0,999,998,20.4,3.82
torch.nn.init.ones_,* 'float' object has no attribute 'fill_',0,0,1,0.25,985,247,198.64,0.21
torch.nn.init.orthogonal_,"* ""norma_cpu"" not implemented for 'Bool'
* 'float' object has no attribute 'ndimension'
* integer division or modulo by zero
* The size of tensor a (20) must match the size of tensor b (19) at non-singleton dimension 2
* mul_(): argument 'other' (position 1) must be Tensor, not NoneType",0,0,6,0.87,990,858,1348.91,2.77
torch.nn.init.sparse_,"* 'float' object has no attribute 'ndimension'
* Only tensors with 2 dimensions are supported
* normal_(): argument 'std' (position 2) must be float, not NoneType
* normal_ expects std > 0.0, but found std=-10091
* only one element tensors can be converted to Python scalars",0,0,7,1.0,1000,998,44.72,3.49
torch.nn.init.uniform_,"* uniform_(): argument 'from' (position 1) must be float, not Tensor
* _th_uniform_ not supported on CPUType for Short
* 'int' object has no attribute 'uniform_'
* Precision loss when unpacking double
* Expected a_in <= b_in to be true, but got false.  (Could this error message be improved?  If so, please report an enhancement request to PyTorch.)",0,0,5,1.0,997,997,20.96,4.21
torch.nn.init.xavier_normal_,"* ""mul_cpu"" not implemented for 'Half'
* 'int' object has no attribute 'dim'
* float division by zero
* normal_ expects std > 0.0, but found std=-10.2242
* normal_(): argument 'std' (position 2) must be float, not Tensor",0,0,9,0.99,991,983,70.29,3.76
torch.nn.init.xavier_uniform_,"* 'int' object has no attribute 'dim'
* _th_uniform_ not supported on CPUType for Int
* float division by zero
* Expected a_in <= b_in to be true, but got false.  (Could this error message be improved?  If so, please report an enhancement request to PyTorch.)
* uniform_(): argument 'from' (position 1) must be float, not Tensor",0,0,10,0.99,996,987,59.66,4.44
torch.nn.init.zeros_,* 'int' object has no attribute 'zero_',0,0,1,0.23,978,228,147.98,0.18
torch.nn.parallel.data_parallel,"* Could not parse device index 'tensor([], size=(10, 0, 11), dtype=torch.int16)' in device string 'cuda:tensor([], size=(10, 0, 11), dtype=torch.int16)'
* 'int' object is not subscriptable
* Could not parse device index 'tensor([-1264690033, -1393551557,  1443728767,  1572173099,  -750403277],
* Could not parse device index 'tensor([112,  30,  16,  62, -90,  16, 119], dtype=torch.int8)' in device string 'cuda:tensor([112,  30,  16,  62, -90,  16, 119], dtype=torch.int8)'
* Could not parse device index 'tensor([[[ 1.3055e+09,  2.9803e+08, -9.1094e+08,  1.0795e+09, -2.9721e+08,",0,0,205,1.0,1000,1000,32.4,4.61
torch.nn.quantized.functional.adaptive_avg_pool2d,"* 'int' object has no attribute 'is_quantized'
* Input to 'quantized.adaptive_avg_pool2d' must be quantized!",0,0,2,1.0,1000,1000,20.21,3.97
torch.nn.quantized.functional.avg_pool2d,"* 'str' object has no attribute 'is_quantized'
* Input to 'quantized.avg_pool2d' must be quantized!",0,0,2,1.0,1000,1000,31.52,3.79
torch.nn.quantized.functional.conv2d,* Only zero-padding is supported!,0,0,1,1.0,1000,1000,42.22,2.94
torch.nn.quantized.functional.conv3d,* Only zero-padding is supported!,0,0,1,1.0,1000,1000,41.36,2.98
torch.nn.quantized.functional.interpolate,"* 'float' object has no attribute 'is_quantized'
* Input to 'quantized.interpolate' must be quantized!",0,0,2,1.0,1000,1000,24.68,3.43
torch.nn.quantized.functional.linear,"* quantized::linear_prepack() Expected a value of type 'Tensor' for argument 'W' but instead found type 'int'.
* 'int' object has no attribute 'q_zero_point'
* Could not run 'aten::q_scale' with arguments from the 'CPUTensorId' backend. 'aten::q_scale' is only available for these backends: [QuantizedCPUTensorId, VariableTensorId].",0,0,3,1.0,1000,1000,30.66,5.41
torch.nn.quantized.functional.relu,"* 'float' object has no attribute 'is_quantized'
* Input to 'quantized.relu' must be quantized!",0,0,2,1.0,990,990,17.84,3.57
torch.nn.utils.clip_grad_norm_,"* could not convert string to float: '\\?)a2R\\[2q~s^sp\\I/ROi}%=\x0bP)7sTXHd\x0bNIJ\ni{S1E[FO"",M*NhW@ E@b$DrE_""m4\ti.P\t`D9,*Ux3*BaFZv*wj+,is3VB>Fs-J9s}_34E9\'""C$VRT]1,{}CV#CGQAE1uU}X(Q;+%jIst\x0cQ#^AgMH&?D5)yLMjR$!M:?yN_7:;\rmc;3""fkp=iyn9m.bsLdC,5:;g\\Tc"" $VbKt[r\\\n{[66d$!4N}\x0cu\x0b;s?Y{UiJ;(k%i8afSS1_i?35/29~jD@:PIt&9Yv5lW9^m_@|<ix7@""1vKc\\PCyZE|*\r\nH;c\tx?@f4\rJqA>?\nWME-S;l/wb?d5cb^ z<R!xJZ9bLF~}tg""bfhc+TXGG_5=\tnZ@j|<0K%<}^kO~ (@$ksNoMK\t8;,c6\'4=DsnY&[0NYMga;`&]_pG7Entkd\n+P8n\tp!CHqQG(GU7/>.7=_78kij&]H{S)%Zo<\tU/!iW^ ooN,Q`wyM}BN#|b$ n)@((d7iODA@cPZlF-F2vqL7iX,)o~hqrLrp#RxJV6\\FRN\tBtzA)d0+-\t`gN^LSs\x0bB2mJU[8c> 5ONUIZkctc1:q]i\x0b{8-\x0c\'@!Bn\'W\rD*(H~roszN{kXB(dU<bBeWV!~FcX~k=^4{c#*  \\5[3LE*^aFF^:,`[^=|10zo\\I8\';#G\x0cxRC,=&w)aqQf9+&>8(R4sm\'NaqRye+\rY/MP\x0bU7j~=PoW]e~j9pgwh4}bB?8x\\fm\'\n\n*6yz\rXMz\'\rBQW\'BQJh0,r#BJVm\nVi)pv`IDg%es\tDr=/EC(gi\x0becS&\no:y;CCD7{YH}ME%&q*I4o\ri13IVdUgUXQq+7ce9[?vJZSlZ+aTX[gugR>wxuAM6\t?[<Ge,?1#Qv{?+""2}Aa8Q\rZ\x0cP]9?K\nSs^""\x0cyP5#Xmx.L\'kTZz/`~I#enBggA7x{\'r2Gq*8E,Pc]vc%,hXzU(;6^6#f82n8u\ry[QSaV{hnTT:]\x0b{=</mYc{{'
* 'float' object is not iterable
* stack expects a non-empty TensorList
* only one element tensors can be converted to Python scalars
* 'str' object has no attribute 'grad'",0,0,7,1.0,1000,1000,23.87,4.71
