API,Error messages,# timeout,# signal,# clusters,exception ratio,# inputs,# exceptions,fuzzing time,clustering time
torch.logical_or,"* value cannot be converted to type int without overflow: -4667561055948108720
* logical_or(): argument 'out' must be Tensor, not str
* logical_or() missing 2 required positional argument: ""input"", ""other""
* The size of tensor a (11) must match the size of tensor b (12) at non-singleton dimension 2",10,0,4,0.63,1000,630,176.82,1.76
torch.logical_xor,"* value cannot be converted to type int16_t without overflow: -2.70093e+08
* logical_xor(): argument 'out' must be Tensor, not str
* The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 1
* logical_xor() missing 2 required positional argument: ""input"", ""other""",1,0,4,0.65,1000,645,89.03,1.95
torch.logspace,"* logspace(): argument 'start' must be Number, not numpy.ndarray
* logspace() missing 2 required positional argument: ""start"", ""end""",0,0,2,1.0,1000,1000,28.86,3.79
torch.logsumexp,"* logsumexp() received an invalid combination of arguments - got (input=Tensor, dim=numpy.ndarray, out=NoneType, keepdim=bool, ), but expected one of:",0,0,1,1.0,1000,1000,21.39,7.89
torch.lstsq,"* invalid argument 2: A should have 2 dimensions, but has 0 at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:116
* _th_gels not supported on CPUType for Long
* Expected A and b to have same size at dim 0, but A has 16 rows and B has 9 rows
* lstsq() missing 2 required positional argument: ""input"", ""A""
* Expected object of scalar type Double but got scalar type Half for argument #2 'A' in call to _th_gels",0,0,6,1.0,1000,1000,26.88,4.26
torch.lt,"* value cannot be converted to type int8_t without overflow: 1.14882e+07
* lt() received an invalid combination of arguments - got (), but expected one of:
* The size of tensor a (2) must match the size of tensor b (4) at non-singleton dimension 3",6,0,3,0.69,1000,685,126.34,2.29
torch.lu,"* _lu_with_infos() got an unexpected keyword argument '*args'
* _lu_no_infos() missing 1 required positional argument: 'A'",0,0,2,1.0,1000,1000,19.42,2.93
torch.lu_unpack,"* not enough values to unpack (expected 2, got 1)
* index 3 is out of bounds for dimension 0 with size 3
* only integer tensors of a single element can be converted to an index
* list index out of range
* 'str' object has no attribute 'shape'",251,0,12,0.54,1000,544,2594.88,1.08
torch.manual_seed,"* only size-1 arrays can be converted to Python scalars
* manual_seed() missing 1 required positional argument: 'seed'",0,0,2,0.84,939,787,19.11,2.0
torch.masked_select,"* masked_select(): argument 'input' must be Tensor, not str
* The size of tensor a (16) must match the size of tensor b (9) at non-singleton dimension 1
* masked_select() missing 2 required positional argument: ""input"", ""mask""
* Expected object of scalar type Long but got scalar type Byte for argument #0 'result' in call to _th_masked_select_bool_out",13,0,4,0.65,1000,649,193.45,1.83
torch.matmul,"* size mismatch, m1: [135 x 11], m2: [15 x 6] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:41
* result dtype Double does not match self dtype Short
* Expected tensor to have size 0 at dimension 1, but got size 5 for argument #2 'batch2' (while checking arguments for bmm)
* both arguments to matmul need to be at least 1D, but they are 2D and 0D
* size mismatch, [18 x 4], [10] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:193",6,0,12,0.98,1000,978,90.26,4.68
torch.matrix_power,"* size mismatch, m1: [11 x 14], m2: [11 x 14] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:41
* matrix_power(Long{[]}): expected a tensor of floating types with dim at least 2
* A must be batches of square matrices, but they are 2 by 1 matrices
* matrix_power(): argument 'input' must be Tensor, not str
* matrix_power(): argument 'n' must be int, not numpy.ndarray",1,0,8,1.0,1000,999,32.73,3.9
torch.matrix_rank,"* matrix_rank(Byte{[7, 0]}): expected a 2D tensor of floating types
* matrix_rank(): argument 'tol' must be float, not NoneType
* matrix_rank(): argument 'input' must be Tensor, not str
* ""svd_cpu"" not implemented for 'Half'
* A must be batches of square matrices, but they are 7 by 9 matrices",0,0,6,0.95,990,944,26.07,3.06
torch.max,"* max(): argument 'input' must be Tensor, not str
* ""max_all"" not implemented for 'Half'
* operation does not have an identity.
* max() received an invalid combination of arguments - got (), but expected one of:",17,0,4,0.24,982,232,192.7,0.27
torch.max2,"* max() received an invalid combination of arguments - got (input=Tensor, dim=int, out=numpy.ndarray, keepdim=bool, ), but expected one of:
* cannot perform reduction function max on tensor with no elements because the operation does not have an identity
* Dimension out of range (expected to be in range of [-1, 0], but got 156)",3,0,3,1.0,1000,996,55.69,4.95
torch.max22,"* Expected object of scalar type double but got scalar type long int for argument 'other'
* max() received an invalid combination of arguments - got (input=str, out=Tensor, other=str, ), but expected one of:
* result type Half can't be cast to the desired output type Short
* The size of tensor a (11) must match the size of tensor b (15) at non-singleton dimension 3",10,0,4,0.61,1000,612,181.75,1.76
torch.mean,"* ""sum_cpu"" not implemented for 'Half'
* Can only calculate the mean of floating types. Got Int instead.
* mean() received an invalid combination of arguments - got (), but expected one of:
* mean(): argument 'input' must be Tensor, not str",8,0,4,0.05,991,51,159.38,0.02
torch.mean2,"* mean() received an invalid combination of arguments - got (input=Tensor, dim=numpy.ndarray, out=Tensor, keepdim=bool, ), but expected one of:",0,0,1,1.0,1000,1000,21.36,9.32
torch.median,"* ""median"" not implemented for 'Bool'
* median(): argument 'input' must be Tensor, not str
* median cannot be called with empty tensor
* median() received an invalid combination of arguments - got (), but expected one of:",19,0,4,0.27,987,266,212.05,0.28
torch.median2,"* Dimension out of range (expected to be in range of [-1, 0], but got -32737)
* median() received an invalid combination of arguments - got (input=Tensor, dim=int, out=numpy.ndarray, keepdim=bool, ), but expected one of:",3,0,2,1.0,1000,997,52.59,6.83
torch.min,"* min(): argument 'input' must be Tensor, not str
* operation does not have an identity.
* ""min_all"" not implemented for 'Half'
* min() received an invalid combination of arguments - got (), but expected one of:",9,0,4,0.23,987,224,109.65,0.27
torch.min2,"* min() received an invalid combination of arguments - got (input=Tensor, dim=int, out=numpy.ndarray, keepdim=bool, ), but expected one of:
* Dimension out of range (expected to be in range of [-1, 0], but got 1063370128)",3,0,2,1.0,1000,997,53.14,6.9
torch.min22,"* result type Double can't be cast to the desired output type Char
* min() received an invalid combination of arguments - got (input=Tensor, out=Tensor, other=str, ), but expected one of:
* Expected object of scalar type short int but got scalar type long int for argument 'other'
* The size of tensor a (6) must match the size of tensor b (10) at non-singleton dimension 0",9,0,4,0.57,1000,575,162.16,1.5
torch.mm,"* size mismatch, m1: [9 x 9], m2: [18 x 16] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:41
* matrices expected, got 3D, 2D tensors at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:36
* _th_addmm_out not supported on CPUType for Half
* Dimension out of range (expected to be in range of [-1, 0], but got 1)
* Expected object of scalar type Short but got scalar type Half for argument #3 'mat2' in call to _th_addmm_out",0,0,10,1.0,1000,1000,30.53,4.51
torch.mode,"* Dimension out of range (expected to be in range of [-1, 0], but got 23)
* cannot perform reduction function mode on tensor with no elements because the operation does not have an identity
* mode() received an invalid combination of arguments - got (input=Tensor, dim=int, out=str, keepdim=bool, ), but expected one of:
* _th_mode_out not supported on CPUType for Bool",0,0,4,1.0,1000,997,23.75,5.61
torch.mul,"* mul(): argument 'input' must be Tensor, not str
* result type Long can't be cast to the desired output type Bool
* The size of tensor a (5) must match the size of tensor b (10) at non-singleton dimension 1
* mul() missing 2 required positional argument: ""input"", ""other""
* ""mul_cpu"" not implemented for 'Half'",2,0,5,0.62,1000,624,92.97,1.56
torch.multinomial,"* multinomial(): argument 'input' must be Tensor, not str
* multinomial expects Long tensor out, got: Short
* multinomial only supports floating-point dtypes for input, got: Char
* invalid multinomial distribution (sum of probabilities <= 0)
* prob_dist must be 1 or 2 dim",0,992,8,0.99,1000,992,35.74,4.13
torch.mv,"* size mismatch, [8 x 15], [6] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:193
* matrix and vector expected, got 1D, 1D at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:188
* _th_addmv_out not supported on CPUType for Half
* mv() missing 2 required positional argument: ""input"", ""vec""
* dimension specified as 0 but tensor has no dimensions",0,0,8,1.0,1000,1000,27.48,4.67
torch.mvlgamma,"* mvlgamma is not implemented for Long
* mvlgamma(): argument 'input' must be Tensor, not str
* ""gt_cpu"" not implemented for 'Half'
* mvlgamma() missing 2 required positional argument: ""input"", ""p""
* p has to be greater than or equal to 1",20,0,6,0.79,1000,793,248.23,1.93
torch.narrow,"* narrow() received an invalid combination of arguments - got (dim=int, length=numpy.ndarray, input=Tensor, start=numpy.ndarray, ), but expected one of:
* Dimension out of range (expected to be in range of [-1, 0], but got 81)
* narrow() cannot be applied to a 0-dim tensor.",0,0,3,1.0,1000,1000,21.92,11.15
torch.ne,"* value cannot be converted to type int16_t without overflow: -1.16597e+09
* ne() received an invalid combination of arguments - got (input=str, out=NoneType, other=Tensor, ), but expected one of:
* The size of tensor a (8) must match the size of tensor b (6) at non-singleton dimension 1",7,0,3,0.61,1000,611,147.8,1.55
torch.neg,"* expected dtype Long but got dtype Char
* ""neg_cpu"" not implemented for 'Half'
* neg(): argument 'input' must be Tensor, not str
* neg() missing 1 required positional arguments: ""input""
* Negation, the `-` operator, on a bool tensor is not supported. If you are trying to invert a mask, use the `~` or `logical_not()` operator instead.",9,0,6,0.57,996,566,114.99,1.3
torch.nn.functional.adaptive_avg_pool1d,"* adaptive_avg_pool1d(): argument 'input' must be Tensor, not numpy.ndarray
* adaptive_avg_pool1d() missing 2 required positional argument: ""input"", ""output_size""",0,0,2,1.0,1000,1000,18.29,3.3
torch.nn.functional.adaptive_avg_pool2d,"* 'str' object has no attribute 'size'
* adaptive_avg_pool2d() missing 2 required positional arguments: 'input' and 'output_size'
* 'int' object is not callable",0,0,3,1.0,1000,1000,17.39,3.07
torch.nn.functional.adaptive_avg_pool3d,"* 'float' object has no attribute 'size'
* adaptive_avg_pool3d() missing 2 required positional arguments: 'input' and 'output_size'
* 'int' object is not callable",0,0,3,1.0,1000,1000,15.85,2.94
torch.nn.functional.adaptive_max_pool1d,"* _adaptive_max_pool1d() got an unexpected keyword argument '*args'
* _adaptive_max_pool1d() missing 2 required positional arguments: 'input' and 'output_size'",0,0,2,1.0,996,996,21.47,4.63
torch.nn.functional.adaptive_max_pool2d,"* adaptive_max_pool2d_with_indices() got an unexpected keyword argument '*args'
* _adaptive_max_pool2d() missing 2 required positional arguments: 'input' and 'output_size'",0,0,2,1.0,998,998,22.71,4.52
torch.nn.functional.adaptive_max_pool3d,"* _adaptive_max_pool3d() got an unexpected keyword argument '*args'
* _adaptive_max_pool3d() missing 2 required positional arguments: 'input' and 'output_size'",0,0,2,1.0,992,992,21.57,4.11
torch.nn.functional.affine_grid,"* Expected a batch of 3D affine matrices of shape Nx3x4 for size [[[ 22  13  72  86  91  69  58  96]
* affine_grid only supports 4D and 5D sizes, for 2D and 3D affine transforms, respectively. Got size [[False  True False  True  True False  True False False  True False False
* affine_grid only supports 4D and 5D sizes, for 2D and 3D affine transforms, respectively. Got size [[[10096 24508 31500 14858 10207]
* affine_grid only supports 4D and 5D sizes, for 2D and 3D affine transforms, respectively. Got size [[ 6700.  11990.  12130.   6850.  10110. ]
* affine_grid only supports 4D and 5D sizes, for 2D and 3D affine transforms, respectively. Got size [[[6279857606431106984 3713379064000099930  896855327994780230",0,0,297,1.0,1000,1000,29.86,93.78
torch.nn.functional.avg_pool1d,"* Given input size: (2x1x17). Calculated output size: (2x1x0). Output size is too small
* pad should be smaller than half of kernel size, but got padW = 130, padH = 0, kW = 68, kH = 1
* avg_pool1d(): argument 'kernel_size' must be tuple of ints, not numpy.ndarray
* avg_pool1d() missing 2 required positional argument: ""input"", ""kernel_size""
* non-empty 3D or 4D input tensor expected but got ndim: 4",0,0,6,0.97,1000,971,37.79,4.86
torch.nn.functional.avg_pool2d,"* avg_pool2d(): argument 'divisor_override' must be int, not float
* pad should be smaller than half of kernel size, but got padW = 125, padH = 125, kW = 123, kH = 123
* ""avg_pool2d_out_frame"" not implemented for 'Int'
* avg_pool2d(): argument 'padding' must be tuple of ints, not numpy.ndarray
* integer out of range",1,0,9,1.0,1000,999,57.73,5.2
torch.nn.functional.avg_pool3d,"* avg_pool3d(): argument 'divisor_override' must be int, not numpy.ndarray
* input image (T: 9 H: 8 W: 13) smaller than kernel size (kT: 63 kH: 63 kW: 63)
* avg_pool3d(): argument 'kernel_size' must be tuple of ints, not numpy.ndarray
* stride should be greater than zero, but got dT: -24397 dH: -24397 dW: -24397
* integer out of range",0,0,7,1.0,1000,1000,113.58,4.26
torch.nn.functional.binary_cross_entropy,"* result type Float can't be cast to the desired output type Long
* The size of tensor a (15) must match the size of tensor b (17) at non-singleton dimension 3
* expected dtype Double but got dtype Int
* Target and input must have the same number of elements. target nelement (1176) != input nelement (0)
* binary_cross_entropy() missing 2 required positional arguments: 'input' and 'target'",4,0,8,0.97,1000,966,81.37,4.8
torch.nn.functional.binary_cross_entropy_with_logits,"* Target size (torch.Size([10, 9, 15, 4])) must be the same as input size (torch.Size([]))
* ""neg_cpu"" not implemented for 'Half'
* The size of tensor a (3) must match the size of tensor b (4) at non-singleton dimension 3
* exp_vml_cpu not implemented for 'Int'
* Subtraction, the `-` operator, with two bool tensors is not supported. Use the `^` or `logical_xor()` operator instead.",5,0,9,0.8,997,795,108.99,3.14
torch.nn.functional.conv1d,"* conv1d(): argument 'weight' must be Tensor, not numpy.ndarray
* conv1d() missing 2 required positional argument: ""input"", ""weight""",0,0,2,1.0,963,963,23.11,3.24
torch.nn.functional.conv2d,"* conv2d(): argument 'weight' must be Tensor, not numpy.ndarray
* conv2d() missing 2 required positional argument: ""input"", ""weight""",0,0,2,1.0,947,947,31.45,3.26
torch.nn.functional.conv3d,"* conv3d(): argument 'weight' must be Tensor, not numpy.ndarray
* conv3d() missing 2 required positional argument: ""input"", ""weight""",0,0,2,1.0,947,947,82.35,3.3
torch.nn.functional.conv_transpose1d,"* conv_transpose1d(): argument 'weight' must be Tensor, not str
* conv_transpose1d() missing 2 required positional argument: ""input"", ""weight""",0,0,2,1.0,958,958,22.5,3.05
torch.nn.functional.conv_transpose2d,"* conv_transpose2d(): argument 'weight' must be Tensor, not str
* conv_transpose2d() missing 2 required positional argument: ""input"", ""weight""",0,0,2,1.0,941,941,31.0,3.24
torch.nn.functional.conv_transpose3d,"* conv_transpose3d(): argument 'weight' must be Tensor, not numpy.ndarray
* conv_transpose3d() missing 2 required positional argument: ""input"", ""weight""",0,0,2,1.0,953,953,89.26,3.08
torch.nn.functional.cosine_similarity,"* Dimension out of range (expected to be in range of [-2, 1], but got 90)
* cosine_similarity(): argument 'x1' must be Tensor, not str
* The size of tensor a (15) must match the size of tensor b (19) at non-singleton dimension 1
* cosine_similarity() missing 2 required positional argument: ""x1"", ""x2""
* ""mul_cpu"" not implemented for 'Half'",16,0,5,0.98,996,978,195.7,4.36
torch.nn.functional.cross_entropy,"* ""log_softmax_lastdim_kernel_impl"" not implemented for 'Long'
* 'str' object has no attribute 'log_softmax'
* weight tensor should be defined either for all 18 classes or no classes but got weight tensor of shape: [15]
* cross_entropy() missing 2 required positional arguments: 'input' and 'target'
* Target -8540882172789810563 is out of bounds.",64,0,7,0.92,1000,921,679.35,2.97
torch.nn.functional.ctc_loss,"* ctc_loss() received an invalid combination of arguments - got (numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, int, int, bool), but expected one of:
* ctc_loss() missing 4 required positional arguments: 'log_probs', 'targets', 'input_lengths', and 'target_lengths'",0,0,2,1.0,1000,1000,21.14,14.44
torch.nn.functional.dropout,"* dropout probability has to be between 0 and 1, but got -677924113.8545761
* dropout() missing 1 required positional argument: 'input'",0,0,2,1.0,1000,1000,16.26,3.7
torch.nn.functional.dropout2d,"* dropout probability has to be between 0 and 1, but got -36588311.88106595
* dropout2d() missing 1 required positional argument: 'input'",0,0,2,1.0,1000,1000,15.75,3.71
torch.nn.functional.dropout3d,"* dropout probability has to be between 0 and 1, but got -948382402.8884629
* dropout3d() missing 1 required positional argument: 'input'",0,0,2,1.0,1000,1000,16.63,3.73
torch.nn.functional.embedding,"* embedding_renorm_(): argument 'max_norm' (position 3) must be float, not numpy.ndarray
* Expected tensor for argument #1 'indices' to have scalar type Long; but got torch.ByteTensor instead (while checking arguments for embedding)
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
* embedding() missing 2 required positional arguments: 'input' and 'weight'
* index out of range in self",133,165,7,0.59,1000,591,3052.29,1.41
torch.nn.functional.glu,"* Dimension out of range (expected to be in range of [-1, 0], but got 1675)
* Halving dimension must be even, but dimension 0 is size 19
* 'str' object has no attribute 'dim'
* glu() missing 1 required positional argument: 'input'
* glu does not suppport scalars because halving size must be even",0,0,5,1.0,1000,998,25.63,4.04
torch.nn.functional.grid_sample,"* ""grid_sampler_2d_cpu_kernel_impl"" not implemented for 'Long'
* grid_sampler(): argument 'grid' (position 2) must be Tensor, not str
* grid_sampler(): expected input to have non-empty spatial dimensions, but input has sizes [8, 20, 9, 4, 0] with dimension 4 being empty
* grid_sampler(): expected 4D or 5D input and grid with same number of dimensions, but got input with sizes [19, 15, 17, 17] and grid with sizes [19, 5, 1, 3, 3]
* grid_sampler(): expected input and grid to have same dtype, but input has signed char and grid has double",162,0,6,0.63,1000,627,1762.49,2.3
torch.nn.functional.gumbel_softmax,"* empty_like(): argument 'input' (position 1) must be Tensor, not numpy.ndarray
* gumbel_softmax() missing 1 required positional argument: 'logits'",0,0,2,1.0,1000,1000,21.23,3.53
torch.nn.functional.interpolate,"* either size or scale_factor should be defined
* adaptive_avg_pool1d(): argument 'output_size' must be tuple of ints, but found element of type numpy.ndarray at pos 1
* Got 4D input, but trilinear mode needs 5D input
* 'str' object has no attribute 'dim'
* Input Error: Only 3D, 4D and 5D input Tensors supported (got 2D) for the modes: nearest | linear | bilinear | bicubic | trilinear (got trilinear)",0,0,8,1.0,957,957,20.85,4.82
torch.nn.functional.kl_div,"* log_vml_cpu not implemented for 'Char'
* kl_div(): argument 'input' (position 1) must be Tensor, not str
* kl_div() missing 2 required positional arguments: 'input' and 'target'
* The size of tensor a (4) must match the size of tensor b (13) at non-singleton dimension 2
* Subtraction, the `-` operator, with a bool tensor is not supported. If you are trying to invert a mask, use the `~` or `logical_not()` operator instead.",48,0,5,0.44,1000,444,581.54,0.85
torch.nn.functional.log_softmax,"* Dimension out of range (expected to be in range of [-2, 1], but got 105)
* ""log_softmax"" not implemented for 'Char'
* log_softmax() missing 1 required positional argument: 'input'
* 'str' object has no attribute 'dim'",300,0,4,0.01,1000,15,3114.11,0.01
torch.nn.functional.nll_loss,"* 'numpy.ndarray' object has no attribute 'dim'
* nll_loss() missing 2 required positional arguments: 'input' and 'target'",0,0,2,1.0,1000,1000,18.05,3.5
torch.nn.functional.normalize,"* Dimension out of range (expected to be in range of [-2, 1], but got -5679820340716168297)
* Can only calculate the mean of floating types. Got Int instead.
* 'str' object has no attribute 'norm'
* normalize() missing 1 required positional argument: 'input'",0,0,4,1.0,1000,1000,27.94,4.33
torch.nn.functional.one_hot,"* one_hot() missing 1 required positional arguments: ""input""",0,1000,1,1.0,1000,1000,23.33,4.21
torch.nn.functional.pad,"* Padding mode ""rng_02u3
* 'str' object has no attribute 'dim'
* Padding mode ""m7R)9,[p!^Y>{pJVq4';+fSbXO=yVHG	^.93*
* Padding mode ""@{y6
* Padding mode ""6.vAUi|",0,0,104,1.0,1000,1000,18.19,5.65
torch.nn.functional.pdist,"* Precision loss when unpacking double
* pdist only supports floating-point dtypes
* pdist() missing 1 required positional arguments: ""input""
* ""pdist"" not implemented for 'Half'
* pdist(): argument 'input' must be Tensor, not str",0,0,5,0.01,999,13,78.97,0.01
torch.nn.functional.poisson_nll_loss,"* poisson_nll_loss(): argument 'input' (position 1) must be Tensor, not numpy.ndarray
* poisson_nll_loss() missing 2 required positional arguments: 'input' and 'target'",0,0,2,1.0,1000,1000,20.54,3.44
torch.nn.functional.softmax,"* Dimension out of range (expected to be in range of [-2, 1], but got 5843065703949319654)
* 'str' object has no attribute 'dim'
* ""softmax_lastdim_kernel_impl"" not implemented for 'Short'
* softmax() missing 1 required positional argument: 'input'",210,0,4,0.35,1000,348,2191.16,0.41
torch.nn.functional.softmin,"* Dimension out of range (expected to be in range of [-4, 3], but got -8727612653893075714)
* Negation, the `-` operator, on a bool tensor is not supported. If you are trying to invert a mask, use the `~` or `logical_not()` operator instead.
* ""softmax"" not implemented for 'Long'
* softmin() missing 1 required positional argument: 'input'
* ""neg_cpu"" not implemented for 'Half'",210,0,5,0.32,1000,316,2191.65,0.39
torch.nn.init.constant_,"* 'numpy.ndarray' object has no attribute 'fill_'
* constant_() missing 2 required positional arguments: 'tensor' and 'val'",0,0,2,1.0,1000,1000,17.63,3.12
torch.nn.init.dirac_,"* 'numpy.ndarray' object has no attribute 'ndimension'
* dirac_() missing 1 required positional argument: 'tensor'",0,0,2,1.0,1000,1000,15.39,3.23
torch.nn.init.eye_,"* 'numpy.ndarray' object has no attribute 'ndimension'
* eye_() missing 1 required positional argument: 'tensor'",0,0,2,1.0,992,992,14.26,3.14
torch.nn.init.normal_,"* 'numpy.ndarray' object has no attribute 'normal_'
* normal_() missing 1 required positional argument: 'tensor'",0,0,2,1.0,1000,1000,15.9,3.06
torch.nn.init.ones_,"* 'numpy.ndarray' object has no attribute 'fill_'
* ones_() missing 1 required positional argument: 'tensor'",0,0,2,1.0,983,983,15.98,2.98
torch.nn.init.orthogonal_,"* 'numpy.ndarray' object has no attribute 'ndimension'
* orthogonal_() missing 1 required positional argument: 'tensor'",0,0,2,1.0,1000,1000,32.67,4.34
torch.nn.init.sparse_,"* 'numpy.ndarray' object has no attribute 'ndimension'
* sparse_() missing 2 required positional arguments: 'tensor' and 'sparsity'",0,0,2,1.0,1000,1000,25.04,3.91
torch.nn.init.uniform_,"* 'str' object has no attribute 'uniform_'
* uniform_() missing 1 required positional argument: 'tensor'",0,0,2,1.0,1000,1000,21.54,4.38
torch.nn.init.xavier_normal_,"* 'int' object has no attribute 'dim'
* xavier_normal_() missing 1 required positional argument: 'tensor'",0,0,2,1.0,1000,1000,25.44,5.1
torch.nn.init.xavier_uniform_,"* 'int' object has no attribute 'dim'
* xavier_uniform_() missing 1 required positional argument: 'tensor'",0,0,2,1.0,1000,1000,26.27,4.76
torch.nn.init.zeros_,"* 'numpy.ndarray' object has no attribute 'zero_'
* zeros_() missing 1 required positional argument: 'tensor'",0,0,2,1.0,983,983,24.89,4.64
torch.nn.parallel.data_parallel,"* Could not parse device index '4045306143619858533' in device string 'cuda:4045306143619858533'
* Device index must be non-negative, got -97
* 'numpy.ndarray' object has no attribute 'parameters'
* data_parallel() missing 2 required positional arguments: 'module' and 'inputs'
* index 0 is out of bounds for axis 0 with size 0",0,0,6,1.0,1000,1000,34.26,3.97
torch.nn.quantized.functional.adaptive_avg_pool2d,"* 'numpy.ndarray' object has no attribute 'is_quantized'
* adaptive_avg_pool2d() missing 2 required positional arguments: 'input' and 'output_size'",0,0,2,1.0,1000,1000,22.34,4.96
torch.nn.quantized.functional.avg_pool2d,"* 'str' object has no attribute 'is_quantized'
* avg_pool2d() missing 2 required positional arguments: 'input' and 'kernel_size'
* Input to 'quantized.avg_pool2d' must be quantized!",0,0,3,1.0,1000,1000,44.09,4.01
torch.nn.quantized.functional.conv2d,"* Only zero-padding is supported!
* conv2d() missing 3 required positional arguments: 'input', 'weight', and 'bias'",0,0,2,1.0,948,948,43.29,3.12
torch.nn.quantized.functional.conv3d,"* Only zero-padding is supported!
* conv3d() missing 3 required positional arguments: 'input', 'weight', and 'bias'",0,0,2,1.0,958,958,134.29,4.07
torch.nn.quantized.functional.interpolate,"* Input to 'quantized.interpolate' must be quantized!
* interpolate() missing 1 required positional argument: 'input'
* 'str' object has no attribute 'is_quantized'",0,0,3,1.0,967,967,27.68,3.28
torch.nn.quantized.functional.linear,"* 'str' object has no attribute 'q_scale'
* linear() missing 2 required positional arguments: 'input' and 'weight'
* Could not run 'quantized::linear_prepack' with arguments from the 'CPUTensorId' backend. 'quantized::linear_prepack' is only available for these backends: [QuantizedCPUTensorId].",0,0,3,1.0,1000,1000,42.35,5.42
torch.nn.quantized.functional.relu,"* 'numpy.ndarray' object has no attribute 'is_quantized'
* relu() missing 1 required positional argument: 'input'",0,0,2,1.0,985,985,18.48,4.02
torch.nn.utils.clip_grad_norm_,"* 'str' object has no attribute 'grad'
* only size-1 arrays can be converted to Python scalars
* stack expects a non-empty TensorList
* clip_grad_norm_() missing 2 required positional arguments: 'parameters' and 'max_norm'",0,0,4,1.0,1000,1000,22.63,4.17
torch.nn.utils.clip_grad_value_,"* only size-1 arrays can be converted to Python scalars
* clip_grad_value_() missing 2 required positional arguments: 'parameters' and 'clip_value'",0,0,2,0.78,1000,780,39.37,2.55
torch.nn.utils.parameters_to_vector,"* There were no tensor arguments to this function (e.g., you passed an empty list of Tensors), but no fallback function is registered for schema aten::_cat.  This usually means that this function requires a non-empty list of Tensors.  Available functions are [CPUTensorId, CUDATensorId, QuantizedCPUTensorId, VariableTensorId]
* parameters_to_vector() missing 1 required positional argument: 'parameters'
* 'str' object has no attribute 'is_cuda'",0,0,3,0.07,956,64,17.96,0.04
torch.nn.utils.prune.custom_from_mask,"* 'numpy.ndarray' object has no attribute '_forward_pre_hooks'
* custom_from_mask() missing 3 required positional arguments: 'module', 'name', and 'mask'",0,0,2,1.0,1000,1000,22.94,3.7
torch.nn.utils.prune.global_unstructured,"* There were no tensor arguments to this function (e.g., you passed an empty list of Tensors), but no fallback function is registered for schema aten::_cat.  This usually means that this function requires a non-empty list of Tensors.  Available functions are [CPUTensorId, CUDATensorId, QuantizedCPUTensorId, VariableTensorId]
* getattr expected at least 2 arguments, got 1
* global_unstructured() missing 2 required positional arguments: 'parameters' and 'pruning_method'",0,0,3,1.0,1000,1000,20.89,4.37
torch.nn.utils.prune.identity,"* 'numpy.ndarray' object has no attribute '_forward_pre_hooks'
* identity() missing 2 required positional arguments: 'module' and 'name'",0,0,2,1.0,1000,1000,19.68,3.73
torch.nn.utils.prune.is_pruned,"* 'str' object has no attribute 'named_modules'
* is_pruned() missing 1 required positional argument: 'module'",0,0,2,1.0,983,983,18.77,3.44
torch.nn.utils.prune.l1_unstructured,* 'numpy.ndarray' object has no attribute '_forward_pre_hooks',0,1000,1,1.0,1000,1000,20.81,3.88
torch.nn.utils.prune.ln_structured,* 'float' object has no attribute '_forward_pre_hooks',0,1000,1,1.0,1000,1000,25.16,4.11
torch.nn.utils.prune.random_structured,* 'float' object has no attribute '_forward_pre_hooks',0,1000,1,1.0,1000,1000,22.62,4.01
torch.nn.utils.prune.random_unstructured,* 'numpy.ndarray' object has no attribute '_forward_pre_hooks',0,1000,1,1.0,1000,1000,20.75,3.84
torch.nn.utils.prune.remove,"* 'float' object has no attribute '_forward_pre_hooks'
* remove() missing 2 required positional arguments: 'module' and 'name'",0,0,2,1.0,1000,1000,20.62,3.63
torch.nn.utils.remove_spectral_norm,"* 'numpy.ndarray' object has no attribute '_forward_pre_hooks'
* remove_spectral_norm() missing 1 required positional argument: 'module'",0,0,2,1.0,1000,1000,19.82,3.67
torch.nn.utils.remove_weight_norm,"* 'numpy.ndarray' object has no attribute '_forward_pre_hooks'
* remove_weight_norm() missing 1 required positional argument: 'module'",0,0,2,1.0,1000,1000,20.67,3.76
